budget,imdb_id,original_language,popularity,revenue,runtime,release_year,orig_lang_cd,collection,website,genre_name,g_Animation,g_Comedy,g_Family,g_Adventure,g_Fantasy,g_Romance,g_Drama,g_Action,g_Crime,g_Thriller,g_Horror,g_History,g_Mystery,g_War,g_Foreign,g_Music,g_Documentary,g_Western
0,tt0780608,en,3.799281,8768.0,88.0,2007.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,tt0488478,ru,6.975759,7537453.0,159.0,2007.0,ru,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,tt0995829,es,3.420817,0.0,86.0,2007.0,es,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt1135489,en,0.90203,0.0,139.0,2007.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0792966,fr,1.871922,0.0,99.0,2006.0,fr,no,no,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
18000000,tt0884328,en,8.435642,57096190.0,126.0,2007.0,en,no,yes,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
85000000,tt0461770,en,11.447798,340487652.0,107.0,2007.0,en,no,yes,"['Comedy', 'Family', 'Fantasy', 'Romance']",0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
24000000,tt0465494,en,13.765241,99965753.0,89.0,2007.0,en,yes,yes,"['Action', 'Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
13000000,tt0937375,en,2.501209,0.0,117.0,2007.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000000,tt0804516,en,9.276709,7766240.0,98.0,2007.0,en,no,yes,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
9100000,tt1024943,hi,4.384156,37707444.0,170.0,2007.0,other,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
86000000,tt0211933,en,7.076062,14373825.0,84.0,2007.0,en,no,no,"['Thriller', 'Crime', 'Mystery']",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
180000000,tt0385752,en,11.481379,372234864.0,113.0,2007.0,en,no,yes,"['Adventure', 'Fantasy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150000000,tt0480249,en,11.379355,585349010.0,101.0,2007.0,en,no,yes,"['Drama', 'Horror', 'Action', 'Thriller']",0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
60000000,tt0952640,en,11.805233,361366633.0,92.0,2007.0,en,yes,yes,"['Comedy', 'Music', 'Family', 'Fantasy', 'Animation']",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,tt0471711,en,5.32979,0.0,88.0,2007.0,en,yes,no,"['Animation', 'Comedy']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,tt0757361,en,9.374829,0.0,91.0,2007.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,tt0368794,en,9.351557,4001121.0,135.0,2007.0,en,no,yes,"['Drama', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,tt0103805,en,3.968731,0.0,108.0,1992.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0277327,de,1.893561,0.0,158.0,2001.0,de,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0775529,en,4.546164,0.0,114.0,2007.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000000,tt0804555,en,16.34615,0.0,96.0,2007.0,en,yes,no,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt0464141,es,16.213592,44000000.0,105.0,2007.0,es,no,no,"['Horror', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
7500000,tt0467406,en,11.791591,231411584.0,96.0,2007.0,en,no,yes,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt0438859,en,10.480169,0.0,140.0,2007.0,en,no,no,"['History', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0762117,en,0.682081,0.0,90.0,2006.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10000000,tt0765120,en,11.119593,21786738.0,111.0,2007.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0413879,en,14.571699,0.0,95.0,2005.0,en,no,no,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
9000000,tt0411269,en,1.343377,0.0,103.0,2005.0,en,no,no,['Horror'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,tt0381392,fr,2.934065,0.0,110.0,2004.0,fr,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0362538,en,0.039073,0.0,84.0,2004.0,en,no,no,"['Thriller', 'Romance']",0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,tt0141716,en,0.626864,0.0,57.0,1998.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7800000,tt0396190,en,2.463468,0.0,109.0,2004.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0775438,en,1.348899,0.0,73.0,2006.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0758784,en,1.161496,0.0,111.0,2007.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,tt0937237,en,3.494388,782102.0,90.0,2007.0,en,no,no,"['Drama', 'War']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,tt0830968,en,0.038824,0.0,80.0,2006.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0912580,en,0.431719,0.0,85.0,2007.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0090608,en,0.489913,0.0,55.0,1986.0,en,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900000,tt0462579,en,2.78291,82701.0,86.0,2006.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0819354,en,0.721105,0.0,85.0,2006.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0847817,en,4.776619,0.0,80.0,2007.0,en,yes,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0425236,en,0.953421,0.0,83.0,2005.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1300000,tt0433398,vi,0.044561,639000.0,135.0,2006.0,other,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt1029172,en,1.039916,0.0,96.0,2007.0,en,no,no,"['History', 'Documentary', 'War', 'Foreign']",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
45000000,tt0825232,en,9.070643,175372502.0,97.0,2007.0,en,no,yes,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000,tt0977649,en,0.411575,0.0,71.0,2007.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20000000,tt0419887,en,5.970067,73276047.0,128.0,2007.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0070085,ja,2.647596,0.0,88.0,1973.0,ja,yes,no,"['Action', 'Crime']",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,tt0443844,fr,0.913632,0.0,183.0,2005.0,fr,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1500000,tt0424789,da,0.462846,0.0,88.0,2005.0,other,no,no,"['Drama', 'Foreign', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,tt0810823,en,6.86365,0.0,87.0,2007.0,en,no,no,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt0439511,en,0.301732,0.0,78.0,2005.0,en,no,yes,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0456121,ja,0.703244,0.0,105.0,2005.0,ja,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20000000,tt0489664,en,8.809053,0.0,95.0,2007.0,en,no,no,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0479289,en,4.555069,0.0,93.0,2007.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0443527,en,6.47037,0.0,86.0,2006.0,en,yes,no,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,tt0101595,en,1.404434,135893.0,109.0,1991.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0473356,en,11.635191,0.0,105.0,2007.0,en,no,no,"['Crime', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0
19600000,tt0448154,ca,2.282189,0.0,122.0,2006.0,other,no,no,['Adventure'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0477139,en,5.213094,0.0,88.0,2006.0,en,no,yes,"['Comedy', 'Drama', 'Fantasy', 'Romance']",0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0478829,de,2.233166,0.0,100.0,2006.0,de,no,no,"['Music', 'Drama']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8000000,tt0281938,en,1.669115,0.0,109.0,2002.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0759612,en,5.044132,0.0,88.0,2006.0,en,no,no,"['Crime', 'Drama']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,tt0460721,en,1.231994,0.0,96.0,2006.0,en,no,no,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,tt0408236,en,10.038401,152000000.0,116.0,2007.0,en,no,yes,"['Drama', 'Horror', 'Music']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
130000000,tt0465234,en,12.854373,457363168.0,124.0,2007.0,en,yes,yes,"['Action', 'Adventure', 'Mystery', 'Thriller']",0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
0,tt0855824,zh,0.889404,0.0,115.0,2006.0,other,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25000000,tt0469494,en,8.200627,77208711.0,158.0,2007.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0067958,sh,1.721716,0.0,84.0,1971.0,other,no,no,"['Drama', 'Fantasy', 'Comedy']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
75000000,tt0472062,en,9.979162,119000410.0,102.0,2007.0,en,no,yes,"['Comedy', 'Drama', 'History']",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0070825,en,5.077346,0.0,92.0,1973.0,en,no,no,"['Action', 'Western']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
40000000,tt0758730,en,10.793324,41797066.0,94.0,2007.0,en,yes,yes,"['Fantasy', 'Action', 'Thriller', 'Horror']",0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
35000000,tt0841046,en,7.219935,18317151.0,96.0,2007.0,en,no,yes,"['Comedy', 'Music']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8300000,tt0417056,en,9.867616,0.0,91.0,2006.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0450972,en,2.918684,0.0,127.0,2006.0,en,no,yes,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0960790,de,6.370074,81303447.0,116.0,2007.0,de,yes,no,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0102789,en,5.462639,0.0,109.0,1991.0,en,no,no,"['Action', 'Crime', 'Thriller']",0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,tt0489458,pt,0.623789,0.0,112.0,2006.0,other,no,no,"['Comedy', 'Foreign']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,tt0387114,en,0.373488,0.0,99.0,2005.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,tt0427309,en,8.735448,30226144.0,126.0,2007.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0461804,zh,0.221652,0.0,102.0,2005.0,other,no,no,"['Drama', 'Comedy']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0490579,en,2.082066,0.0,95.0,2007.0,en,no,yes,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
40000000,tt0760329,en,5.083211,103071443.0,112.0,2007.0,en,no,yes,"['Fantasy', 'Adventure', 'Family']",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0991178,en,4.944294,0.0,88.0,2007.0,en,yes,no,"['Action', 'Drama', 'Thriller']",0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
0,tt0220644,cn,1.531916,0.0,81.0,1999.0,other,no,no,"['Action', 'Adventure', 'Drama']",0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
30000000,tt0431308,en,10.304881,156835339.0,126.0,2007.0,en,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0841032,en,1.380701,5800000.0,96.0,2007.0,en,no,no,"['Comedy', 'Drama', 'Romance', 'Family']",0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt0988595,en,10.342202,160259319.0,111.0,2008.0,en,no,yes,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0069226,en,0.417636,0.0,106.0,1972.0,en,no,no,"['Fantasy', 'Drama', 'Comedy']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0893356,en,2.00717,0.0,88.0,2007.0,en,no,no,"['Documentary', 'Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,tt0115950,es,0.485874,0.0,93.0,1996.0,es,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0339489,en,0.820094,0.0,89.0,2003.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0241663,pt,0.652255,0.0,163.0,2001.0,other,no,no,"['Drama', 'Foreign']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,tt0439547,pt,1.96214,0.0,115.0,2005.0,other,no,no,"['Drama', 'History']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,tt0795493,en,6.062873,0.0,108.0,2007.0,en,no,yes,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0463850,en,2.80335,0.0,169.0,2006.0,en,no,no,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,tt0424287,en,0.767631,152810.0,88.0,2005.0,en,no,yes,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2600000,tt0986264,hi,6.093304,28430000.0,165.0,2007.0,other,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
70000000,tt0372873,ko,6.280906,53587404.0,90.0,2007.0,other,no,no,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller']",0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0
0,tt0462392,en,0.630599,0.0,81.0,2006.0,en,no,no,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt1032856,he,9.410107,0.0,83.0,2007.0,other,no,yes,"['Comedy', 'Drama']",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0492463,en,0.827035,0.0,83.0,2007.0,en,no,no,"['Drama', 'Foreign', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1500000,tt1038988,es,8.504511,30448000.0,78.0,2007.0,es,yes,yes,"['Horror', 'Mystery']",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
5000000,tt0259822,en,9.785051,0.0,101.0,2006.0,en,no,no,"['Drama', 'Crime', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0065398,en,1.306094,0.0,99.0,1970.0,en,no,no,"['Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0,tt0423382,en,0.635704,0.0,94.0,2005.0,en,no,no,"['Comedy', 'Drama', 'Music', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
60000000,tt0460780,en,6.502566,0.0,127.0,2007.0,en,yes,yes,"['Adventure', 'Fantasy', 'Action', 'Drama']",0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
20000000,tt0780516,en,6.496913,6819587.0,108.0,2007.0,en,no,yes,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0356453,en,0.9422,0.0,83.0,2004.0,en,no,no,"['Drama', 'Foreign']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,tt0456041,en,0.868057,0.0,108.0,2006.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,tt1060277,en,12.868098,170764026.0,85.0,2008.0,en,no,yes,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0951216,en,5.297017,0.0,104.0,2008.0,en,no,no,"['Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15000000,tt0345461,en,2.306707,0.0,91.0,2006.0,en,no,no,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12000000,tt0399095,en,13.033004,0.0,120.0,2007.0,en,no,yes,"['Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
25000000,tt0896798,en,8.351152,0.0,88.0,2007.0,en,no,no,"['Crime', 'Thriller', 'Mystery']",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
0,tt0422401,en,8.956081,0.0,83.0,2006.0,en,yes,yes,"['Comedy', 'Horror']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10000000,tt0887719,en,2.546359,0.0,93.0,2007.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0076910,en,1.011199,0.0,106.0,1976.0,en,no,no,"['Romance', 'Drama', 'Music']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2600000,tt0857295,en,2.304122,0.0,97.0,2007.0,en,no,no,"['Horror', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,tt0480001,en,0.292292,0.0,134.0,2006.0,en,no,yes,"['Drama', 'Family']",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0848542,en,1.062884,0.0,90.0,2007.0,en,no,no,"['Drama', 'Action', 'Comedy', 'Thriller', 'Romance']",0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
0,tt0760311,en,4.176044,0.0,95.0,2007.0,en,no,no,"['Romance', 'Comedy', 'Drama']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0065542,en,2.506287,0.0,103.0,1970.0,en,no,no,"['Action', 'Comedy', 'Western']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,tt0099753,ja,0.142154,0.0,104.0,1990.0,ja,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0385586,ja,0.581091,0.0,34.0,2001.0,ja,no,no,"['Fantasy', 'Animation', 'Family']",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0808506,ja,12.430158,3800000.0,98.0,2006.0,ja,no,no,"['Fantasy', 'Animation', 'Drama']",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0837803,en,0.792998,0.0,81.0,2007.0,en,no,no,"['Comedy', 'Drama', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0070913,it,1.338179,0.0,114.0,1972.0,it,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,tt0479968,en,11.104479,0.0,87.0,2008.0,en,yes,yes,"['Horror', 'Mystery', 'Thriller']",0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
0,tt0486578,en,7.383961,38804615.0,96.0,2008.0,en,no,yes,"['Action', 'Comedy']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,tt0880578,en,7.85217,32483410.0,101.0,2008.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000000,tt0462499,en,9.91556,113244290.0,92.0,2008.0,en,yes,yes,"['Action', 'Thriller']",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,tt0770810,en,0.868266,0.0,94.0,2008.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30000000,tt1073498,en,6.416753,84646831.0,84.0,2008.0,en,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12000000,tt0406759,en,8.233662,56309766.0,98.0,2008.0,en,yes,yes,"['Drama', 'Horror', 'Thriller']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,tt0489282,en,5.024661,6575282.0,87.0,2008.0,en,no,no,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,tt0785007,en,5.478127,0.0,95.0,2008.0,en,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0440846,en,0.481611,0.0,6.0,2004.0,en,no,no,"['Animation', 'Comedy']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0073152,de,6.008315,0.0,175.0,1976.0,de,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50000,tt0780607,en,11.329733,249905.0,103.0,2007.0,en,no,no,"['Action', 'Thriller', 'Horror']",0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
85000000,tt0411477,en,11.928661,160388063.0,120.0,2008.0,en,yes,no,"['Adventure', 'Fantasy']",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0480251,en,1.238213,0.0,104.0,2006.0,en,no,no,"['Comedy', 'Romance']",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15000000,tt0780536,en,9.895652,34533783.0,107.0,2008.0,en,no,yes,"['Comedy', 'Drama', 'Crime']",0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
68000,tt0106579,en,3.143971,0.0,79.0,1993.0,en,no,no,"['Drama', 'Crime']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,tt0086650,fr,3.609326,0.0,102.0,1983.0,fr,no,no,"['Drama', 'Romance']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2000000,tt0814666,bm,0.367324,111000.0,115.0,2006.0,other,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0070904,de,5.168563,0.0,213.0,1973.0,de,no,no,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
0,tt0322298,es,0.302424,0.0,0.0,2003.0,es,no,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tt0318590,pt,1.519792,0.0,98.0,2004.0,other,no,no,"['Drama', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
250000,tt0870112,en,0.259383,0.0,86.0,2006.0,en,no,yes,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,tt0825236,ar,4.882962,0.0,96.0,2007.0,other,no,yes,"['Drama', 'Comedy', 'Romance']",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0816616,en,1.694417,0.0,104.0,2007.0,en,no,no,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0970184,en,0.0391,0.0,81.0,2007.0,en,no,no,['Documentary'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4000000,tt0901507,en,11.397219,0.0,119.0,2007.0,en,yes,yes,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0
0,tt0800099,en,2.388657,0.0,123.0,2007.0,en,no,yes,"['Music', 'Documentary']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1500000,tt0780492,en,1.130269,0.0,101.0,2006.0,en,no,yes,['Drama'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tt0484877,en,5.847729,0.0,90.0,2006.0,en,no,yes,['Comedy'],0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7000000,tt0099817,en,7.958502,9229401.0,91.0,1990.0,en,no,no,"['Action', 'Thriller', 'Crime', 'Horror']",0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
0,tt0780622,en,6.523545,0.0,94.0,2007.0,en,no,no,"['Comedy', 'Horror']",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
